1153,43,1,132,26,27
1154,998,1,132,64,66
1155,106,1,132,70,72
1156,486,1,132,88,90
1157,982,1,132,127,129
1158,554,0,133,1,3
1159,50,1,133,34,35
1160,231,1,133,37,39
1161,409,1,133,49,51
1162,72,1,133,85,86
1163,716,1,133,92,94
1164,51,1,133,104,105
1165,445,0,133,108,110
1166,284,1,133,117,119
1167,350,0,133,137,139
1168,425,0,134,9,11
1169,94,1,134,26,27
1170,836,0,134,30,32
1171,516,1,134,55,57
1172,775,1,134,72,74
1173,701,1,134,76,78
1174,744,1,134,113,115
1175,541,1,134,126,128
1176,810,1,135,5,7
1177,34,1,135,22,23
1178,297,0,135,49,51
1179,899,1,135,106,108
1180,972,1,135,120,122
1181,27,1,135,133,134
1182,960,0,136,0,2
1183,762,1,136,11,13
1184,394,1,136,44,46
1185,355,1,136,56,58
1186,401,1,136,60,62
1187,347,1,136,71,73
1188,853,1,136,80,82
1189,967,1,136,92,94
1190,86,1,136,124,125
1191,663,1,136,128,130
1192,991,1,137,23,25
1193,686,1,137,32,34
1194,25,1,137,36,37
1195,286,1,137,39,41
1196,653,1,137,85,87
1197,914,1,137,99,101
1198,580,1,137,116,118
1199,784,1,138,9,11
1200,498,1,138,46,48
1201,316,0,138,69,71
1202,691,1,138,109,111
1203,2,0,138,113,113
1204,91,1,138,128,129
1205,791,1,139,2,4
1206,462,1,139,19,21
1207,193,1,139,26,28
1208,8,0,139,39,39
1209,57,1,139,53,54
1210,685,1,139,56,58
1211,90,1,139,66,67
1212,201,0,139,78,80
1213,371,1,139,93,95
1214,242,0,139,101,103
1215,996,1,139,116,118
1216,579,0,139,135,137
